exchange,exchange_token,trading_symbol,groww_symbol,name,instrument_type,segment,series,isin,underlying_symbol,underlying_exchange_token,expiry_date,strike_price,lot_size,tick_size,freeze_quantity,is_reserved,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
BSE,500420,TORNTPHARM,BSE-TORNTPHARM,Torrent Pharma,EQ,CASH,A,INE685A01028,,,,,1,0.05,,,1,1,TORNTPHARM,1
BSE,500655,GRWRHITECH,BSE-GRWRHITECH,Garware Hi Tech,EQ,CASH,A,INE291A01017,,,,,1,0.05,,,1,1,GRWRHITECH,1
BSE,500790,NESTLEIND,BSE-NESTLEIND,Nestle,EQ,CASH,A,INE239A01024,,,,,1,0.05,,,1,1,NESTLEIND,1
BSE,500690,GSFC,BSE-GSFC,GSFC,EQ,CASH,A,INE026A01025,,,,,1,0.05,,,1,1,GSFC,1
BSE,500460,MUKANDLTD,BSE-MUKANDLTD,Mukand,EQ,CASH,B,INE304A01026,,,,,1,0.05,,,1,1,MUKANDLTD,1
BSE,500520,M&M,BSE-M&M,Mahindra & Mahindra,EQ,CASH,A,INE101A01026,,,,,1,0.05,,,1,1,M&M,1
BSE,500550,SIEMENS,BSE-SIEMENS,Siemens,EQ,CASH,A,INE003A01024,,,,,1,0.05,,,1,1,SIEMENS,1
BSE,500850,INDHOTEL,BSE-INDHOTEL,Indian Hotel,EQ,CASH,A,INE053A01029,,,,,1,0.05,,,1,1,INDHOTEL,1
BSE,500480,CUMMINSIND,BSE-CUMMINSIND,Cummins India,EQ,CASH,A,INE298A01020,,,,,1,0.05,,,1,1,CUMMINSIND,1
BSE,500696,HINDUNILVR,BSE-HINDUNILVR,Hindustan Unilever,EQ,CASH,A,INE030A01027,,,,,1,0.05,,,1,1,HINDUNILVR,1
BSE,500422,TRANSCHEM,BSE-TRANSCHEM,Transchem,EQ,CASH,X,INE019B01010,,,,,1,0.01,,,1,1,TRANSCHEM,0
BSE,500660,GLAXO,BSE-GLAXO,GSK Pharma,EQ,CASH,A,INE159A01016,,,,,1,0.05,,,1,1,GLAXO,1
BSE,500412,TIRUMALCHM,BSE-TIRUMALCHM,Thirumalai Chemicals,EQ,CASH,A,INE338A01024,,,,,1,0.05,,,1,1,TIRUMALCHM,1
BSE,500400,TATAPOWER,BSE-TATAPOWER,Tata Power,EQ,CASH,A,INE245A01021,,,,,1,0.05,,,1,1,TATAPOWER,1
BSE,501261,LORDSMARK,BSE-LORDSMARK,Lords Mark India,EQ,CASH,XT,INE567L01017,,,,,1,0.05,,,1,1,LORDSMARK,0
BSE,500777,TNPETRO,BSE-TNPETRO,TN Petro Products,EQ,CASH,T,INE148A01019,,,,,1,0.05,,,1,1,TNPETRO,0
BSE,500645,DEEPAKFERT,BSE-DEEPAKFERT,Deepak Fert & Petro,EQ,CASH,A,INE501A01019,,,,,1,0.05,,,1,1,DEEPAKFERT,1
BSE,500878,CEATLTD,BSE-CEATLTD,CEAT,EQ,CASH,A,INE482A01020,,,,,1,0.05,,,1,1,CEATLTD,1
BSE,500825,BRITANNIA,BSE-BRITANNIA,Britannia Industries,EQ,CASH,A,INE216A01030,,,,,1,0.05,,,1,1,BRITANNIA,1
BSE,500429,UNIENTER,BSE-UNIENTER,Uniphos Enterprises,EQ,CASH,B,INE037A01022,,,,,1,0.05,,,1,1,UNIENTER,0
BSE,500411,THERMAX,BSE-THERMAX,Thermax,EQ,CASH,A,INE152A01029,,,,,1,0.05,,,1,1,THERMAX,1
BSE,500404,SUNFLAG,BSE-SUNFLAG,Sunflag Iron,EQ,CASH,B,INE947A01014,,,,,1,0.05,,,1,1,SUNFLAG,1
BSE,500670,GNFC,BSE-GNFC,GNFC,EQ,CASH,A,INE113A01013,,,,,1,0.05,,,1,1,GNFC,1
BSE,500413,THOMASCOOK,BSE-THOMASCOOK,Thomas Cook India,EQ,CASH,A,INE332A01027,,,,,1,0.05,,,1,1,THOMASCOOK,1
BSE,500493,BHARATFORG,BSE-BHARATFORG,Bharat Forge,EQ,CASH,A,INE465A01025,,,,,1,0.05,,,1,1,BHARATFORG,1
BSE,503100,PHOENIXLTD,BSE-PHOENIXLTD,Phoenix Mills,EQ,CASH,A,INE211B01039,,,,,1,0.05,,,1,1,PHOENIXLTD,1
BSE,502445,CITADEL,BSE-CITADEL,Citadel Realty,EQ,CASH,XT,INE906D01014,,,,,1,0.01,,,1,1,CITADEL,0
BSE,501455,GREAVESCOT,BSE-GREAVESCOT,Greaves Cotton,EQ,CASH,A,INE224A01026,,,,,1,0.05,,,1,1,GREAVESCOT,1
BSE,501421,TECHNVISN,BSE-TECHNVISN,TechNVision,EQ,CASH,X,INE314H01012,,,,,1,0.05,,,1,1,TECHNVISN,0
BSE,503675,WAGEND,BSE-WAGEND,Wagend Infra,EQ,CASH,X,INE786K01023,,,,,1,0.01,,,1,1,WAGEND,0
BSE,502865,FORBESCO,BSE-FORBESCO,Forbes & Company,EQ,CASH,X,INE518A01013,,,,,1,0.05,,,1,1,FORBESCO,0
BSE,502175,SAURASHCEM,BSE-SAURASHCEM,Saurashtra Cement,EQ,CASH,B,INE626A01014,,,,,1,0.05,,,1,1,SAURASHCEM,1
BSE,503776,MODIPON,BSE-MODIPON,Modipon,EQ,CASH,X,INE170C01019,,,,,1,0.01,,,1,1,MODIPON,0
BSE,502850,ZGAEKWAR,BSE-ZGAEKWAR,Gaekwar Mills,EQ,CASH,X,INE837X01027,,,,,1,0.01,,,1,1,ZGAEKWAR,0
BSE,502893,UNITEDINT,BSE-UNITEDINT,United Interactive,EQ,CASH,X,INE706D01018,,,,,1,0.01,,,1,1,UNITEDINT,0
BSE,502420,ORIENTPPR,BSE-ORIENTPPR,Orient Paper,EQ,CASH,B,INE592A01026,,,,,1,0.01,,,1,1,ORIENTPPR,1
BSE,502937,KESORAMIND,BSE-KESORAMIND,Kesoram Industries,EQ,CASH,A,INE087A01019,,,,,1,0.01,,,1,1,KESORAMIND,0
BSE,501314,PRISMX,BSE-PRISMX,Prismx Global,EQ,CASH,X,INE286N01028,,,,,1,0.01,,,1,1,PRISMX,0
BSE,503169,RUBYMILLS,BSE-RUBYMILLS,Ruby Mills,EQ,CASH,B,INE301D01026,,,,,1,0.05,,,1,1,RUBYMILLS,0
BSE,503722,BANSWRAS,BSE-BANSWRAS,Banswara Syntex,EQ,CASH,B,INE629D01020,,,,,1,0.05,,,1,1,BANSWRAS,0
BSE,501295,IITL,BSE-IITL,Industrial Invest,EQ,CASH,B,INE886A01014,,,,,1,0.05,,,1,1,IITL,0
BSE,503229,SIMPLXREA,BSE-SIMPLXREA,Simplex Realty,EQ,CASH,X,INE167H01014,,,,,1,0.05,,,1,1,SIMPLXREA,0
BSE,502355,BALKRISIND,BSE-BALKRISIND,Balkrishna Inds.,EQ,CASH,A,INE787D01026,,,,,1,0.05,,,1,1,BALKRISIND,1
BSE,502271,RASSIREF,BSE-RASSIREF,Raasi Refractories,EQ,CASH,XT,INE858D01017,,,,,1,0.01,,,0,1,RASSIREF,0
BSE,502901,JAMSHRI,BSE-JAMSHRI,Jamshri Realty,EQ,CASH,XT,INE462D01034,,,,,1,0.05,,,1,1,JAMSHRI,0
BSE,501425,BBTC,BSE-BBTC,Bombay Burmah Trdg.,EQ,CASH,A,INE050A01025,,,,,1,0.05,,,1,1,BBTC,1
BSE,503657,VEERENRGY,BSE-VEERENRGY,Veer Energy,EQ,CASH,X,INE255E01030,,,,,1,0.01,,,1,1,VEERENRGY,0
BSE,502873,HPCOTTON,BSE-HPCOTTON,HP Cotton Textile,EQ,CASH,X,INE950C01014,,,,,1,0.05,,,1,1,HPCOTTON,0
BSE,502250,LERTHAI,BSE-LERTHAI,Lerthai Finance,EQ,CASH,XT,INE347D01011,,,,,1,0.05,,,1,1,LERTHAI,0
BSE,501700,INDIANVSH,BSE-INDIANVSH,IndiaNivesh,EQ,CASH,X,INE131H01028,,,,,1,0.01,,,1,1,INDIANVSH,0
BSE,503626,KSHITIJ,BSE-KSHITIJ,Manglam Global Corp.,EQ,CASH,X,INE733N01011,,,,,1,0.01,,,1,1,KSHITIJ,0
BSE,502448,ROLLT,BSE-ROLLT,Rollatainers,EQ,CASH,T,INE927A01040,,,,,1,0.01,,,1,1,ROLLT,0
BSE,503127,RAJABAH,BSE-RAJABAH,Raja Bahadur Intl,EQ,CASH,X,INE491N01016,,,,,1,0.05,,,1,1,RAJABAH,0
BSE,501833,CHOWGULSTM,BSE-CHOWGULSTM,Chowgule Steamship,EQ,CASH,X,INE490A01015,,,,,1,0.01,,,1,1,CHOWGULSTM,0
BSE,503772,MODWOOL,BSE-MODWOOL,Modella Woollens,EQ,CASH,X,INE380D01012,,,,,1,0.01,,,1,1,MODWOOL,0
BSE,501848,GLOBOFFS,BSE-GLOBOFFS,Global Offshore Serv,EQ,CASH,X,INE446C01013,,,,,1,0.01,,,1,1,GLOBOFFS,0
BSE,501430,BOMBCYC,BSE-BOMBCYC,Bombay Cycle & Motor,EQ,CASH,X,INE691K01017,,,,,1,0.05,,,1,1,BOMBCYC,0
BSE,503162,RELCHEMQ,BSE-RELCHEMQ,Reliance Chemo,EQ,CASH,B,INE750D01016,,,,,1,0.05,,,1,1,RELCHEMQ,0
BSE,502219,BORORENEW,BSE-BORORENEW,Borosil Renewables,EQ,CASH,A,INE666D01022,,,,,1,0.05,,,1,1,BORORENEW,1
BSE,501391,WHBRADY,BSE-WHBRADY,W. H. Brady & Co,EQ,CASH,X,INE855A01019,,,,,1,0.05,,,1,1,WHBRADY,0
BSE,503310,SWANCORP,BSE-SWANCORP,Swan Corp,EQ,CASH,A,INE665A01038,,,,,1,0.05,,,1,1,SWANCORP,1
BSE,502090,SAGCEM,BSE-SAGCEM,Sagar Cements,EQ,CASH,B,INE229C01021,,,,,1,0.05,,,1,1,SAGCEM,1
BSE,502589,VAPIENTER,BSE-VAPIENTER,Vapi Enterprise,EQ,CASH,X,INE464D01014,,,,,1,0.05,,,1,1,VAPIENTER,0
BSE,501630,ANANDPROJ,BSE-ANANDPROJ,Anand Projects,EQ,CASH,XT,INE134R01013,,,,,1,0.01,,,1,1,ANANDPROJ,0
BSE,501423,SHAILY,BSE-SHAILY,Shaily,EQ,CASH,A,INE151G01028,,,,,1,0.05,,,1,1,SHAILY,1
BSE,502133,HEMACEM,BSE-HEMACEM,Hemadri Cements,EQ,CASH,X,INE07BK01011,,,,,1,0.01,,,1,1,HEMACEM,0
BSE,501301,TATAINVEST,BSE-TATAINVEST,Tata Investment Corp,EQ,CASH,A,INE672A01018,,,,,1,0.05,,,1,1,TATAINVEST,1
BSE,502015,ASIIL,BSE-ASIIL,ASI Industries,EQ,CASH,X,INE443A01030,,,,,1,0.01,,,1,1,ASIIL,0
BSE,503624,ZSVARAJT,BSE-ZSVARAJT,Svaraj Trading,EQ,CASH,X,INE406N01014,,,,,1,0.01,,,1,1,ZSVARAJT,0
BSE,503092,PASUSPG,BSE-PASUSPG,Pasupati Spinning,EQ,CASH,X,INE909B01020,,,,,1,0.01,,,1,1,PASUSPG,0
BSE,503671,UNIJOLL,BSE-UNIJOLL,Unijolly Investments,EQ,CASH,XT,INE130N01010,,,,,1,0.01,,,1,1,UNIJOLL,0
BSE,501370,WALCHPF,BSE-WALCHPF,Walchand Peoplefirst,EQ,CASH,X,INE695D01021,,,,,1,0.05,,,1,1,WALCHPF,0
BSE,502986,VTL,BSE-VTL,Vardhman Textiles,EQ,CASH,A,INE825A01020,,,,,1,0.05,,,1,1,VTL,1
BSE,502820,DCM,BSE-DCM,DCM,EQ,CASH,B,INE498A01018,,,,,1,0.05,,,1,1,DCM,0
BSE,501343,MOTOGENFIN,BSE-MOTOGENFIN,Motor & Gen Finance,EQ,CASH,B,INE861B01023,,,,,1,0.01,,,1,1,MOTOGENFIN,0
BSE,503641,ZODIACVEN,BSE-ZODIACVEN,Zodiac Ventures,EQ,CASH,X,INE945J01027,,,,,1,0.01,,,1,1,ZODIACVEN,0
BSE,503101,MARATHON,BSE-MARATHON,Marathon Nextgen,EQ,CASH,B,INE182D01020,,,,,1,0.05,,,1,1,MARATHON,1
BSE,503031,PENINLAND,BSE-PENINLAND,Peninsula Land,EQ,CASH,B,INE138A01028,,,,,1,0.01,,,1,1,PENINLAND,1
BSE,502157,MANGLMCEM,BSE-MANGLMCEM,Mangalam Cement,EQ,CASH,B,INE347A01017,,,,,1,0.05,,,1,1,MANGLMCEM,1
BSE,502958,LAKSHMIMIL,BSE-LAKSHMIMIL,Lakshmi Mills Co,EQ,CASH,XT,INE938C01019,,,,,1,0.05,,,1,1,LAKSHMIMIL,0
BSE,502587,NATHIND,BSE-NATHIND,Nath Industries,EQ,CASH,X,INE777A01023,,,,,1,0.01,,,1,1,NATHIND,0
BSE,502330,ANDHRAPAP,BSE-ANDHRAPAP,Andhra Paper,EQ,CASH,B,INE435A01051,,,,,1,0.01,,,1,1,ANDHRAPAP,1
BSE,503663,TILAK,BSE-TILAK,Tilak Ventures,EQ,CASH,X,INE026L01022,,,,,1,0.01,,,1,1,TILAK,0
BSE,501477,MULLER,BSE-MULLER,Muller & Phipps,EQ,CASH,X,INE003F01015,,,,,1,0.05,,,1,1,MULLER,0
BSE,501270,ANTARIKSH,BSE-ANTARIKSH,Antariksh Industries,EQ,CASH,XT,INE825M01017,,,,,1,0.01,,,1,1,ANTARIKSH,0
BSE,502168,NCLIND,BSE-NCLIND,NCL Industries,EQ,CASH,B,INE732C01016,,,,,1,0.05,,,1,1,NCLIND,1
BSE,501311,JAYBHCR,BSE-JAYBHCR,Jayabharat Credit,EQ,CASH,X,INE998D01011,,,,,1,0.01,,,1,1,JAYBHCR,0
BSE,503696,SHRENTI,BSE-SHRENTI,Shreenath Investment,EQ,CASH,XT,INE475V01012,,,,,1,0.01,,,1,1,SHRENTI,0
BSE,503635,SALSAIN,BSE-SALSAIN,SSIL,EQ,CASH,XT,INE315N01017,,,,,1,0.01,,,1,1,SALSAIN,0
BSE,501298,INDPRUD,BSE-INDPRUD,Ind & Prud Invest,EQ,CASH,B,INE620D01011,,,,,1,0.05,,,1,1,INDPRUD,0
BSE,502180,SHREDIGCEM,BSE-SHREDIGCEM,Shree DigvijayCement,EQ,CASH,B,INE232A01011,,,,,1,0.01,,,1,1,SHREDIGCEM,1
BSE,502137,DECCANCE,BSE-DECCANCE,Deccan Cements,EQ,CASH,B,INE583C01021,,,,,1,0.05,,,1,1,DECCANCE,1
BSE,503804,SHRIDINE,BSE-SHRIDINE,Shri Dinesh Mills,EQ,CASH,X,INE204C01024,,,,,1,0.05,,,1,1,SHRIDINE,0
BSE,503689,HEALINV,BSE-HEALINV,Healthy Investments,EQ,CASH,XT,INE160N01017,,,,,1,0.01,,,1,1,HEALINV,0
BSE,503681,ELCIDIN,BSE-ELCIDIN,Elcid Investments,EQ,CASH,B,INE927X01018,,,,,1,0.05,,,1,1,ELCIDIN,0
BSE,503639,INDSOYA,BSE-INDSOYA,Apollo Ingredients,EQ,CASH,XT,INE314N01028,,,,,1,0.01,,,1,1,INDSOYA,0
BSE,501831,COASTCORP,BSE-COASTCORP,Coastal Corporation,EQ,CASH,B,INE377E01024,,,,,1,0.01,,,1,1,COASTCORP,0
BSE,501351,RAPIDIN,BSE-RAPIDIN,Rapid Investments,EQ,CASH,XT,INE154M01012,,,,,1,0.01,,,1,1,RAPIDIN,0
BSE,503659,SW1,BSE-SW1,SW Invstmnts,EQ,CASH,XT,INE948K01011,,,,,1,0.01,,,0,1,SW1,0
BSE,503685,MEDIAONE,BSE-MEDIAONE,Mediaone Glob Enter,EQ,CASH,X,INE828I01019,,,,,1,0.01,,,1,1,MEDIAONE,0
BSE,502933,KATRSPG,BSE-KATRSPG,Katare Spinning,EQ,CASH,X,INE498G01015,,,,,1,0.05,,,1,1,KATRSPG,0
BSE,502294,NILACHAL,BSE-NILACHAL,Nilachal Refractories,EQ,CASH,X,INE416N01013,,,,,1,0.01,,,1,1,NILACHAL,0
BSE,501622,AMALGAM,BSE-AMALGAM,Amalgamated Elec,EQ,CASH,XT,INE492N01022,,,,,1,0.01,,,1,1,AMALGAM,0
BSE,501386,ZSWASTSA,BSE-ZSWASTSA,Swastik Safe Deposit,EQ,CASH,XT,INE094R01019,,,,,1,0.01,,,1,1,ZSWASTSA,0
BSE,502281,TRIVENIGQ,BSE-TRIVENIGQ,Triveni Glass,EQ,CASH,X,INE094C01011,,,,,1,0.01,,,1,1,TRIVENIGQ,0
BSE,503622,ZSVTRADI,BSE-ZSVTRADI,SV Trading,EQ,CASH,XT,INE404N01019,,,,,1,0.01,,,1,1,ZSVTRADI,0
BSE,501945,DHENUBUILD,BSE-DHENUBUILD,Dhenu Buildcon,EQ,CASH,Z,INE758D01027,,,,,1,0.01,,,0,1,DHENUBUILD,0
BSE,502450,SESHAPAPER,BSE-SESHAPAPER,Seshasayee Paper,EQ,CASH,B,INE630A01024,,,,,1,0.05,,,1,1,SESHAPAPER,0
BSE,503349,VICTMILL,BSE-VICTMILL,Victoria Mills,EQ,CASH,X,INE203D01016,,,,,1,0.05,,,1,1,VICTMILL,0
BSE,504036,HIRECT,BSE-HIRECT,Hind Rectifiers,EQ,CASH,B,INE835D01023,,,,,1,0.05,,,1,1,HIRECT,0
BSE,504180,STDBAT,BSE-STDBAT,Standard Batteries,EQ,CASH,X,INE502C01039,,,,,1,0.01,,,1,1,STDBAT,0
BSE,505355,NESCO,BSE-NESCO,Nesco,EQ,CASH,B,INE317F01035,,,,,1,0.05,,,1,1,NESCO,1
BSE,503816,SWADPOL,BSE-SWADPOL,Swadeshi Polytex,EQ,CASH,XT,INE243N01029,,,,,1,0.01,,,1,1,SWADPOL,0
BSE,505336,HARSHILAGR,BSE-HARSHILAGR,Harshil Agrotech,EQ,CASH,X,INE098E01026,,,,,1,0.01,,,1,1,HARSHILAGR,0
BSE,505324,MANUGRAPH,BSE-MANUGRAPH,Manugraph India,EQ,CASH,T,INE867A01022,,,,,1,0.01,,,1,1,MANUGRAPH,0
BSE,505075,SETCO,BSE-SETCO,Setco Automotive,EQ,CASH,B,INE878E01021,,,,,1,0.01,,,1,1,SETCO,0
BSE,504998,WMINIMT,BSE-WMINIMT,Western Ministil,EQ,CASH,P,INE187U01015,,,,,50,0.01,,,1,1,WMINIMT,0
BSE,504132,PERMAGN,BSE-PERMAGN,Permanent Magnets,EQ,CASH,XT,INE418E01018,,,,,1,0.05,,,1,1,PERMAGN,0
BSE,505250,GGDPROP,BSE-GGDPROP,G.G. Dandekar Prop.,EQ,CASH,X,INE631D01026,,,,,1,0.01,,,1,1,GGDPROP,0
BSE,504988,ZWELCAST,BSE-ZWELCAST,Welcast Steels,EQ,CASH,X,INE380G01015,,,,,1,0.05,,,1,1,ZWELCAST,0
BSE,504648,BOMBWIR,BSE-BOMBWIR,Bombay Wire Ropes,EQ,CASH,X,INE089T01023,,,,,1,0.01,,,1,1,BOMBWIR,0
BSE,504646,BGWTATO,BSE-BGWTATO,Bhagwati Autocast,EQ,CASH,X,INE106G01014,,,,,1,0.05,,,1,1,BGWTATO,0
BSE,504882,NATIONSTD,BSE-NATIONSTD,National Stndrd,EQ,CASH,B,INE166R01015,,,,,1,0.05,,,1,1,NATIONSTD,0
BSE,504840,KAIRA,BSE-KAIRA,Kaira Can Co,EQ,CASH,X,INE375D01012,,,,,1,0.05,,,1,1,KAIRA,0
BSE,504212,UNIVCABLES,BSE-UNIVCABLES,Universal Cables,EQ,CASH,B,INE279A01012,,,,,1,0.05,,,1,1,UNIVCABLES,1
BSE,505283,KIRLPNU,BSE-KIRLPNU,Kirloskar Pneumatic,EQ,CASH,A,INE811A01020,,,,,1,0.05,,,1,1,KIRLPNU,1
BSE,504220,WSI,BSE-WSI,WS Industries India,EQ,CASH,B,INE100D01014,,,,,1,0.01,,,1,1,WSI,0
BSE,504341,RELTD,BSE-RELTD,Ravindra Energy,EQ,CASH,T,INE206N01018,,,,,1,0.05,,,1,1,RELTD,0
BSE,504058,NIPPOBATRY,BSE-NIPPOBATRY,Indo National,EQ,CASH,B,INE567A01028,,,,,1,0.05,,,1,1,NIPPOBATRY,0
BSE,504397,GANHOLD,BSE-GANHOLD,Ganesh Holdings,EQ,CASH,XT,INE932M01011,,,,,1,0.05,,,0,1,GANHOLD,0
BSE,504746,INLCM,BSE-INLCM,The Indian Link,EQ,CASH,XT,INE359D01024,,,,,1,0.05,,,1,1,INLCM,0
BSE,504240,DLTNCBL,BSE-DLTNCBL,Delton Cables,EQ,CASH,X,INE872E01016,,,,,1,0.05,,,1,1,DLTNCBL,0
BSE,504258,LAKSELEC,BSE-LAKSELEC,Lakshmi Elect.Contl.,EQ,CASH,XT,INE284C01018,,,,,1,0.05,,,1,1,LAKSELEC,0
BSE,505412,WENDT,BSE-WENDT,Wendt India,EQ,CASH,B,INE274C01019,,,,,1,0.05,,,1,1,WENDT,1
BSE,504369,GRANDMA,BSE-GRANDMA,Grandma Trading,EQ,CASH,X,INE927M01029,,,,,1,0.01,,,1,1,GRANDMA,0
BSE,505400,TEXINFRA,BSE-TEXINFRA,Texmaco Infra,EQ,CASH,B,INE435C01024,,,,,1,0.01,,,1,1,TEXINFRA,0
BSE,505029,ATLASCYCLE,BSE-ATLASCYCLE,Atlas Cycles Haryana,EQ,CASH,T,INE446A01025,,,,,1,0.05,,,1,1,ATLASCYCLE,0
BSE,504112,NELCO,BSE-NELCO,NELCO,EQ,CASH,B,INE045B01015,,,,,1,0.05,,,1,1,NELCO,1
BSE,504786,INVPRECQ,BSE-INVPRECQ,IPCL,EQ,CASH,X,INE155E01016,,,,,1,0.05,,,1,1,INVPRECQ,0
BSE,505285,TULIVE,BSE-TULIVE,Tulive Developers,EQ,CASH,XT,INE637D01015,,,,,1,0.05,,,1,1,TULIVE,0
BSE,504973,CHOLAHLDNG,BSE-CHOLAHLDNG,Cholamandalam Fin.,EQ,CASH,A,INE149A01033,,,,,1,0.05,,,1,1,CHOLAHLDNG,1
BSE,505302,LAKSHMIEW,BSE-LAKSHMIEW,Lakshmi Eng warehous,EQ,CASH,X,INE718M01022,,,,,1,0.05,,,1,1,LAKSHMIEW,0
BSE,504286,DELTAMAGNT,BSE-DELTAMAGNT,Delta Manufacturing,EQ,CASH,T,INE393A01011,,,,,1,0.01,,,1,1,DELTAMAGNT,0
BSE,504879,ORIENTCER,BSE-ORIENTCER,Orient Abrasives,EQ,CASH,B,INE569C01020,,,,,1,0.01,,,1,1,ORIENTCER,0
BSE,504067,ZENSARTECH,BSE-ZENSARTECH,Zensar Technologies,EQ,CASH,A,INE520A01027,,,,,1,0.05,,,1,1,ZENSARTECH,1
BSE,505212,JAINEX,BSE-JAINEX,Jainex Aamcol,EQ,CASH,X,INE280F01019,,,,,1,0.05,,,1,1,JAINEX,0
BSE,504365,RIDHISYN,BSE-RIDHISYN,Ridhi Synthetics,EQ,CASH,XT,INE07LK01010,,,,,1,0.01,,,1,1,RIDHISYN,0
BSE,504000,ELPROINTL,BSE-ELPROINTL,Elpro International,EQ,CASH,B,INE579B01039,,,,,1,0.01,,,1,1,ELPROINTL,0
BSE,504918,SANDUMA,BSE-SANDUMA,Sandur Manganese,EQ,CASH,B,INE149K01016,,,,,1,0.05,,,1,1,SANDUMA,1
BSE,503893,ZSATYASL,BSE-ZSATYASL,Satyam Silk Mills,EQ,CASH,XT,INE07MC01015,,,,,1,0.01,,,1,1,ZSATYASL,0
BSE,504080,JSLINDL,BSE-JSLINDL,JSL Industries,EQ,CASH,X,INE581L01018,,,,,1,0.05,,,1,1,JSLINDL,0
BSE,505036,ACGL,BSE-ACGL,Automobile Corp.Goa,EQ,CASH,B,INE451C01013,,,,,1,0.05,,,1,1,ACGL,0
BSE,504398,SJCORP,BSE-SJCORP,SJ Corporation,EQ,CASH,XT,INE312B01027,,,,,1,0.01,,,0,1,SJCORP,0
BSE,504346,RRP,BSE-RRP,RRP Semiconductor,EQ,CASH,XT,INE713N01013,,,,,1,0.05,,,1,1,RRP,0
BSE,505255,GMMPFAUDLR,BSE-GMMPFAUDLR,GMM Pfaudler,EQ,CASH,A,INE541A01023,,,,,1,0.05,,,1,1,GMMPFAUDLR,1
BSE,504378,NYSSACORP,BSE-NYSSACORP,Nyssa Corporation,EQ,CASH,X,INE812K01027,,,,,1,0.01,,,1,1,NYSSACORP,0
BSE,503811,SIYSIL,BSE-SIYSIL,Siyaram Silk Mills,EQ,CASH,B,INE076B01028,,,,,1,0.05,,,1,1,SIYSIL,1
BSE,505502,PSITINFRA,BSE-PSITINFRA,PS IT Infra & Serv,EQ,CASH,X,INE953M01033,,,,,1,0.01,,,1,1,PSITINFRA,0
BSE,505196,TIL,BSE-TIL,TIL,EQ,CASH,T,INE806C01018,,,,,1,0.05,,,1,1,TIL,0
BSE,504903,RATHIST,BSE-RATHIST,Rathi Steel,EQ,CASH,X,INE336C01016,,,,,1,0.01,,,1,1,RATHIST,0
BSE,504092,INDOKEM,BSE-INDOKEM,Indokem,EQ,CASH,XT,INE716F01012,,,,,1,0.05,,,1,1,INDOKEM,0
BSE,504351,EMPOWER,BSE-EMPOWER,Empower India,EQ,CASH,X,INE507F01023,,,,,1,0.01,,,1,1,EMPOWER,0
BSE,503806,SRF,BSE-SRF,SRF,EQ,CASH,A,INE647A01010,,,,,1,0.05,,,1,1,SRF,1
BSE,505343,MONOT,BSE-MONOT,Monotype India,EQ,CASH,X,INE811D01024,,,,,1,0.01,,,1,1,MONOT,0
BSE,504273,MODULEX,BSE-MODULEX,Modulex Construction,EQ,CASH,Z,INE064R01012,,,,,1,0.01,,,1,1,MODULEX,0
BSE,503863,SHRMFGC,BSE-SHRMFGC,Shree Manufacturing,EQ,CASH,XT,INE632A01012,,,,,1,0.01,,,1,1,SHRMFGC,0
BSE,504392,KRISHNA,BSE-KRISHNA,Krishna Ventures,EQ,CASH,XT,INE537L01010,,,,,1,0.01,,,1,1,KRISHNA,0
BSE,504176,HIGHENE,BSE-HIGHENE,High Energy Batterie,EQ,CASH,X,INE783E01023,,,,,1,0.05,,,1,1,HIGHENE,0
BSE,503837,SHRAJSYNQ,BSE-SHRAJSYNQ,SRSL,EQ,CASH,XT,INE796C01011,,,,,1,0.01,,,1,1,SHRAJSYNQ,0
BSE,504076,JYOTI,BSE-JYOTI,Jyoti,EQ,CASH,XT,INE511D01012,,,,,1,0.05,,,1,1,JYOTI,0
BSE,504356,ZMULTIPU,BSE-ZMULTIPU,Multipurpose,EQ,CASH,X,INE017P01014,,,,,1,0.01,,,1,1,ZMULTIPU,0
BSE,505192,SMLISUZU,BSE-SMLISUZU,SML Isuzu,EQ,CASH,B,INE294B01019,,,,,1,0.05,,,1,1,SMLISUZU,0
BSE,504731,AZADIND,BSE-AZADIND,Azad India Mobility,EQ,CASH,X,INE566M01017,,,,,1,0.05,,,1,1,AZADIND,0
BSE,504375,SOFTBPO,BSE-SOFTBPO,IDream Film Infra,EQ,CASH,P,INE459E01012,,,,,50,0.05,,,1,1,SOFTBPO,0
BSE,504908,DUNCANENG,BSE-DUNCANENG,Duncan Engineering,EQ,CASH,X,INE340F01011,,,,,1,0.05,,,1,1,DUNCANENG,0
BSE,504605,UNIABEXAL,BSE-UNIABEXAL,Uni-Abex Alloy,EQ,CASH,X,INE361D01012,,,,,1,0.05,,,1,1,UNIABEXAL,0
BSE,505232,VELJAN,BSE-VELJAN,Veljan Denison,EQ,CASH,X,INE232E01013,,,,,1,0.05,,,1,1,VELJAN,0
BSE,504741,INDIANHUME,BSE-INDIANHUME,Indian Hume Pipe,EQ,CASH,B,INE323C01030,,,,,1,0.05,,,1,1,INDIANHUME,1
BSE,505216,ALFREDHE,BSE-ALFREDHE,Alfred Herbert,EQ,CASH,XT,INE782D01027,,,,,1,0.05,,,1,1,ALFREDHE,0
